x y id
-122.459 37.7067 229
-122.459 37.7064 229
-122.458 37.7061 229
-122.458 37.7054 229
-122.459 37.705 229
-122.46 37.7048 229
-122.461 37.7043 229
-122.461 37.7042 229
-122.462 37.7041 229
-122.462 37.7032 229
-122.461 37.7009 229
-122.462 37.7006 229
-122.462 37.7002 229
-122.462 37.7001 229
-122.462 37.6995 229
-122.462 37.6988 229
-122.462 37.6974 229
-122.462 37.6959 229
-122.462 37.6951 229
-122.462 37.6945 229
-122.462 37.693 229
-122.462 37.6917 229
-122.461 37.691 229
-122.461 37.69 229
-122.461 37.6896 229
-122.461 37.6893 229
-122.46 37.6888 229
-122.458 37.6879 229
-122.457 37.6872 229
-122.457 37.6866 229
-122.458 37.686 229
-122.458 37.6854 229
-122.459 37.685 229
-122.456 37.6827 229
-122.455 37.6821 229
-122.455 37.6817 229
-122.454 37.6815 229
-122.454 37.6813 229
-122.454 37.6811 229
-122.453 37.6809 229
-122.453 37.6807 229
-122.452 37.6805 229
-122.484 37.7483 230
-122.483 37.7483 230
-122.482 37.7484 230
-122.481 37.7484 230
-122.48 37.7484 230
-122.479 37.7485 230
-122.478 37.7485 230
-122.478 37.7504 230
-122.478 37.7522 230
-122.479 37.7541 230
-122.479 37.756 230
-122.479 37.7579 230
-122.479 37.7598 230
-122.479 37.7616 230
-122.478 37.7616 230
-122.478 37.7635 230
-122.478 37.7635 230
-122.478 37.7635 230
-122.477 37.7636 230
-122.477 37.7646 230
-122.477 37.7649 230
-122.477 37.7654 230
-122.477 37.7654 230
-122.476 37.7655 230
-122.475 37.7655 230
-122.474 37.7656 230
-122.473 37.7656 230
-122.473 37.7656 230
-122.472 37.7657 230
-122.472 37.7657 230
-122.471 37.7657 230
-122.47 37.7658 230
-122.469 37.7658 230
-122.469 37.7658 230
-122.468 37.7659 230
-122.466 37.7659 230
-122.465 37.766 230
-122.464 37.766 230
-122.463 37.7661 230
-122.462 37.7661 230
-122.462 37.7661 230
-122.461 37.7662 230
-122.461 37.7662 230
-122.46 37.7662 230
-122.46 37.7664 230
-122.459 37.7668 230
-122.459 37.7669 230
-122.459 37.7672 230
-122.459 37.7672 230
-122.459 37.7672 230
-122.458 37.7673 230
-122.458 37.7674 230
-122.458 37.7675 230
-122.457 37.7676 230
-122.457 37.7676 230
-122.457 37.7678 230
-122.457 37.7678 230
-122.456 37.768 230
-122.456 37.768 230
-122.456 37.7681 230
-122.455 37.7682 230
-122.455 37.769 230
-122.455 37.7691 230
-122.455 37.7703 230
-122.455 37.7707 230
-122.455 37.7711 230
-122.454 37.7712 230
-122.454 37.7713 230
-122.454 37.7714 230
-122.453 37.7714 230
-122.452 37.7712 230
-122.452 37.7712 230
-122.451 37.7714 230
-122.451 37.7714 230
-122.451 37.7715 230
-122.449 37.7717 230
-122.449 37.7717 230
-122.447 37.7719 230
-122.447 37.7719 230
-122.447 37.7719 230
-122.446 37.7721 230
-122.444 37.7723 230
-122.444 37.7723 230
-122.442 37.7725 230
-122.442 37.7725 230
-122.442 37.7726 230
-122.441 37.7727 230
-122.439 37.7729 230
-122.439 37.7738 230
-122.439 37.7748 230
-122.44 37.7757 230
-122.44 37.7766 230
-122.44 37.7776 230
-122.44 37.7785 230
-122.44 37.7794 230
-122.439 37.7796 230
-122.439 37.7806 230
-122.437 37.7808 230
-122.437 37.7817 230
-122.436 37.7819 230
-122.436 37.7819 230
-122.435 37.782 230
-122.434 37.7821 230
-122.434 37.7831 230
-122.434 37.7835 230
-122.434 37.7839 230
-122.435 37.784 230
-122.433 37.7842 230
-122.433 37.7845 230
-122.433 37.7848 230
-122.433 37.7852 230
-122.433 37.7861 230
-122.433 37.787 230
-122.432 37.7872 230
-122.432 37.7872 230
-122.432 37.7877 230
-122.432 37.7882 230
-122.432 37.7891 230
-122.431 37.7892 230
-122.431 37.7353 231
-122.43 37.7356 231
-122.429 37.7364 231
-122.428 37.7372 231
-122.428 37.7377 231
-122.428 37.7387 231
-122.43 37.7402 231
-122.43 37.7407 231
-122.43 37.7419 231
-122.429 37.7419 231
-122.429 37.7419 231
-122.429 37.7428 231
-122.429 37.7436 231
-122.429 37.7444 231
-122.429 37.7452 231
-122.429 37.746 231
-122.429 37.7464 231
-122.429 37.7468 231
-122.429 37.7476 231
-122.429 37.7484 231
-122.429 37.7492 231
-122.429 37.75 231
-122.43 37.7507 231
-122.43 37.7516 231
-122.43 37.7523 231
-122.43 37.7531 231
-122.43 37.7539 231
-122.43 37.7548 231
-122.43 37.7555 231
-122.43 37.7564 231
-122.428 37.7565 231
-122.428 37.7573 231
-122.428 37.7581 231
-122.428 37.7583 231
-122.428 37.7589 231
-122.428 37.7597 231
-122.428 37.7605 231
-122.428 37.7613 231
-122.428 37.7617 231
-122.428 37.7621 231
-122.428 37.7627 231
-122.429 37.7629 231
-122.429 37.7629 231
-122.429 37.7636 231
-122.429 37.7645 231
-122.429 37.7649 231
-122.429 37.7657 231
-122.429 37.7661 231
-122.429 37.7669 231
-122.429 37.7674 231
-122.429 37.7677 231
-122.428 37.7686 231
-122.427 37.7687 231
-122.427 37.769 231
-122.427 37.7691 231
-122.426 37.7694 231
-122.426 37.7696 231
-122.425 37.7702 231
-122.425 37.7703 231
-122.425 37.7707 231
-122.424 37.7711 231
-122.424 37.7714 231
-122.424 37.7716 231
-122.424 37.7718 231
-122.423 37.7719 231
-122.423 37.772 231
-122.423 37.7721 231
-122.423 37.7723 231
-122.423 37.7726 231
-122.422 37.7729 231
-122.422 37.773 231
-122.422 37.7732 231
-122.421 37.7734 231
-122.421 37.7736 231
-122.421 37.7737 231
-122.421 37.774 231
-122.42 37.7742 231
-122.42 37.7744 231
-122.42 37.7746 231
-122.419 37.7752 231
-122.419 37.7756 231
-122.418 37.7759 231
-122.418 37.7765 231
-122.417 37.7772 231
-122.416 37.7775 231
-122.416 37.7778 231
-122.415 37.7782 231
-122.415 37.7784 231
-122.415 37.7785 231
-122.415 37.7787 231
-122.414 37.7791 231
-122.414 37.7792 231
-122.414 37.7793 231
-122.414 37.7794 231
-122.414 37.7796 231
-122.414 37.7796 231
-122.413 37.7798 231
-122.413 37.7799 231
-122.413 37.78 231
-122.413 37.7801 231
-122.413 37.7805 231
-122.412 37.7809 231
-122.412 37.7812 231
-122.411 37.7817 231
-122.411 37.7818 231
-122.41 37.7822 231
-122.41 37.7826 231
-122.41 37.7827 231
-122.409 37.7832 231
-122.409 37.7835 231
-122.409 37.7837 231
-122.408 37.7838 231
-122.408 37.784 231
-122.408 37.7844 231
-122.407 37.7845 231
-122.406 37.7854 231
-122.406 37.7857 231
-122.406 37.7859 231
-122.405 37.7864 231
-122.405 37.7868 231
-122.404 37.7873 231
-122.403 37.7877 231
-122.403 37.788 231
-122.403 37.7881 231
-122.403 37.7882 231
-122.402 37.7884 231
-122.402 37.7885 231
-122.402 37.7888 231
-122.455 37.7445 232
-122.455 37.7448 232
-122.454 37.7446 232
-122.454 37.7444 232
-122.454 37.744 232
-122.454 37.744 232
-122.454 37.7442 232
-122.454 37.7444 232
-122.453 37.7445 232
-122.453 37.7449 232
-122.452 37.7452 232
-122.452 37.7455 232
-122.451 37.7457 232
-122.45 37.7459 232
-122.45 37.7459 232
-122.449 37.7462 232
-122.448 37.7464 232
-122.447 37.7465 232
-122.447 37.7466 232
-122.446 37.7468 232
-122.445 37.7469 232
-122.445 37.747 232
-122.444 37.7471 232
-122.444 37.7472 232
-122.444 37.7482 232
-122.444 37.7487 232
-122.444 37.7489 232
-122.444 37.7493 232
-122.443 37.7498 232
-122.443 37.7501 232
-122.443 37.7504 232
-122.443 37.7514 232
-122.443 37.7521 232
-122.443 37.7522 232
-122.443 37.7526 232
-122.443 37.753 232
-122.443 37.7533 232
-122.443 37.7534 232
-122.442 37.7543 232
-122.442 37.7546 232
-122.441 37.7553 232
-122.441 37.7561 232
-122.441 37.7562 232
-122.441 37.7563 232
-122.44 37.7564 232
-122.44 37.7565 232
-122.439 37.7565 232
-122.439 37.7554 232
-122.438 37.7555 232
-122.438 37.7559 232
-122.437 37.756 232
-122.436 37.756 232
-122.436 37.7562 232
-122.435 37.7561 232
-122.432 37.7562 232
-122.432 37.7563 232
-122.43 37.7564 232
-122.428 37.7565 232
-122.427 37.7565 232
-122.427 37.7566 232
-122.427 37.7566 232
-122.426 37.7566 232
-122.426 37.7566 232
-122.425 37.7567 232
-122.424 37.7567 232
-122.424 37.7567 232
-122.424 37.7567 232
-122.423 37.7568 232
-122.421 37.7569 232
-122.42 37.7569 232
-122.42 37.757 232
-122.42 37.757 232
-122.419 37.757 232
-122.418 37.7571 232
-122.417 37.7572 232
-122.416 37.7573 232
-122.415 37.7573 232
-122.414 37.7573 232
-122.413 37.7574 232
-122.412 37.7574 232
-122.412 37.7575 232
-122.411 37.7575 232
-122.411 37.7575 232
-122.41 37.7576 232
-122.409 37.7576 232
-122.408 37.7577 232
-122.407 37.7578 232
-122.407 37.7569 232
-122.407 37.7568 232
-122.406 37.7569 232
-122.406 37.7569 232
-122.405 37.7569 232
-122.405 37.757 232
-122.404 37.757 232
-122.404 37.7569 232
-122.404 37.7567 232
-122.404 37.7556 232
-122.404 37.7551 232
-122.404 37.7545 232
-122.403 37.7545 232
-122.402 37.7546 232
-122.402 37.7561 232
-122.402 37.7571 232
-122.401 37.7572 232
-122.401 37.7581 232
-122.401 37.7597 232
-122.4 37.7598 232
-122.399 37.7598 232
-122.399 37.7599 232
-122.399 37.7611 232
-122.398 37.7612 232
-122.398 37.7612 232
-122.397 37.7612 232
-122.396 37.7613 232
-122.397 37.7626 232
-122.397 37.7639 232
-122.397 37.7651 232
-122.397 37.7664 232
-122.396 37.7665 232
-122.396 37.7665 232
-122.395 37.7665 232
-122.395 37.7666 232
-122.394 37.7666 232
-122.394 37.7666 232
-122.394 37.7666 232
-122.393 37.7667 232
-122.391 37.7668 232
-122.391 37.7678 232
-122.403 37.7894 233
-122.404 37.7893 233
-122.404 37.7894 233
-122.404 37.7898 233
-122.404 37.7903 233
-122.404 37.7904 233
-122.404 37.7908 233
-122.404 37.7912 233
-122.404 37.7917 233
-122.404 37.7924 233
-122.404 37.7927 233
-122.404 37.7928 233
-122.403 37.7929 233
-122.402 37.793 233
-122.402 37.7934 233
-122.401 37.7935 233
-122.401 37.794 233
-122.422 37.6577 234
-122.423 37.658 234
-122.425 37.6584 234
-122.425 37.6589 234
-122.425 37.6594 234
-122.426 37.6598 234
-122.428 37.6602 234
-122.429 37.6605 234
-122.43 37.6606 234
-122.43 37.6611 234
-122.429 37.6614 234
-122.429 37.6637 234
-122.428 37.6655 234
-122.428 37.6662 234
-122.428 37.6664 234
-122.428 37.6667 234
-122.428 37.6672 234
-122.428 37.6674 234
-122.429 37.6675 234
-122.43 37.668 234
-122.433 37.67 234
-122.435 37.6709 234
-122.436 37.6714 234
-122.436 37.6718 234
-122.437 37.6719 234
-122.445 37.6766 234
-122.446 37.6767 234
-122.446 37.6769 234
-122.446 37.6771 234
-122.447 37.6777 234
-122.448 37.678 234
-122.448 37.678 234
-122.449 37.6784 234
-122.45 37.6792 234
-122.451 37.68 234
-122.452 37.68 234
-122.452 37.6802 234
-122.452 37.6805 234
-122.453 37.6807 234
-122.453 37.6809 234
-122.454 37.6811 234
-122.454 37.6813 234
-122.454 37.6815 234
-122.455 37.6817 234
-122.455 37.6821 234
-122.456 37.6827 234
-122.459 37.685 234
-122.458 37.6854 234
-122.458 37.686 234
-122.457 37.6866 234
-122.457 37.6872 234
-122.456 37.6878 234
-122.456 37.6883 234
-122.456 37.6884 234
-122.455 37.6889 234
-122.455 37.6891 234
-122.455 37.6895 234
-122.454 37.6901 234
-122.456 37.6909 234
-122.457 37.6917 234
-122.456 37.6925 234
-122.456 37.6941 234
-122.455 37.6942 234
-122.452 37.696 234
-122.452 37.6968 234
-122.45 37.6996 234
-122.446 37.7007 234
-122.44 37.6987 234
-122.435 37.696 234
-122.435 37.6959 234
-122.432 37.6964 234
-122.431 37.6984 234
-122.428 37.6979 234
-122.426 37.6961 234
-122.425 37.696 234
-122.422 37.6982 234
-122.422 37.6989 234
-122.421 37.6991 234
-122.422 37.6997 234
-122.424 37.7023 234
-122.424 37.7026 234
-122.424 37.7036 234
-122.425 37.7055 234
-122.425 37.7061 234
-122.424 37.7068 234
-122.424 37.7077 234
-122.424 37.7083 234
-122.423 37.7093 234
-122.424 37.7096 234
-122.425 37.7101 234
-122.423 37.7106 234
-122.423 37.7108 234
-122.422 37.7113 234
-122.422 37.7121 234
-122.421 37.7122 234
-122.42 37.712 234
-122.419 37.7119 234
-122.419 37.7119 234
-122.418 37.7123 234
-122.416 37.7119 234
-122.416 37.7124 234
-122.415 37.7135 234
-122.415 37.7146 234
-122.414 37.7143 234
-122.414 37.715 234
-122.411 37.7144 234
-122.409 37.7138 234
-122.409 37.7145 234
-122.409 37.7152 234
-122.408 37.7158 234
-122.406 37.7153 234
-122.406 37.7159 234
-122.406 37.7166 234
-122.405 37.7173 234
-122.405 37.718 234
-122.405 37.718 234
-122.405 37.7193 234
-122.405 37.7194 234
-122.405 37.7204 234
-122.404 37.7207 234
-122.403 37.7209 234
-122.402 37.7212 234
-122.401 37.7214 234
-122.401 37.7214 234
-122.401 37.7216 234
-122.402 37.7228 234
-122.402 37.7233 234
-122.402 37.7239 234
-122.401 37.6619 235
-122.4 37.6621 235
-122.4 37.6621 235
-122.4 37.6624 235
-122.399 37.6627 235
-122.399 37.6628 235
-122.399 37.6633 235
-122.399 37.6638 235
-122.399 37.6639 235
-122.399 37.664 235
-122.399 37.6641 235
-122.399 37.6643 235
-122.4 37.6646 235
-122.402 37.6651 235
-122.405 37.6659 235
-122.411 37.6674 235
-122.414 37.6682 235
-122.414 37.6683 235
-122.415 37.6685 235
-122.415 37.6685 235
-122.416 37.6687 235
-122.418 37.6694 235
-122.421 37.6694 235
-122.421 37.6692 235
-122.423 37.6686 235
-122.424 37.6685 235
-122.424 37.6683 235
-122.425 37.6682 235
-122.425 37.6676 235
-122.426 37.667 235
-122.427 37.667 235
-122.428 37.6672 235
-122.428 37.6674 235
-122.429 37.6675 235
-122.43 37.668 235
-122.433 37.67 235
-122.435 37.6709 235
-122.436 37.6714 235
-122.436 37.6718 235
-122.437 37.6719 235
-122.445 37.6766 235
-122.446 37.6767 235
-122.446 37.6769 235
-122.446 37.6771 235
-122.447 37.6777 235
-122.448 37.678 235
-122.448 37.678 235
-122.449 37.6784 235
-122.45 37.6792 235
-122.451 37.68 235
-122.452 37.68 235
-122.452 37.6802 235
-122.452 37.6805 235
-122.453 37.6807 235
-122.453 37.6809 235
-122.454 37.6811 235
-122.454 37.6813 235
-122.454 37.6815 235
-122.455 37.6817 235
-122.455 37.6821 235
-122.456 37.6827 235
-122.459 37.685 235
-122.46 37.686 235
-122.46 37.6862 235
-122.46 37.6869 235
-122.46 37.6873 235
-122.461 37.6881 235
-122.461 37.6883 235
-122.461 37.6887 235
-122.461 37.6893 235
-122.461 37.6896 235
-122.461 37.69 235
-122.461 37.691 235
-122.462 37.6917 235
-122.462 37.693 235
-122.462 37.6945 235
-122.462 37.6951 235
-122.462 37.6959 235
-122.462 37.6974 235
-122.462 37.6988 235
-122.462 37.6995 235
-122.462 37.7001 235
-122.462 37.7002 235
-122.462 37.7006 235
-122.462 37.7013 235
-122.462 37.7016 235
-122.462 37.7019 235
-122.462 37.7025 235
-122.462 37.7026 235
-122.462 37.7032 235
-122.462 37.7041 235
-122.461 37.7042 235
-122.461 37.7043 235
-122.46 37.7048 235
-122.459 37.705 235
-122.458 37.7054 235
-122.458 37.7061 235
-122.456 37.7068 235
-122.457 37.7074 235
-122.456 37.7076 235
-122.457 37.7083 235
-122.393 37.7649 236
-122.393 37.7645 236
-122.393 37.7641 236
-122.393 37.7638 236
-122.393 37.7623 236
-122.393 37.7605 236
-122.393 37.7602 236
-122.392 37.7594 236
-122.392 37.7577 236
-122.392 37.7562 236
-122.392 37.7552 236
-122.392 37.7548 236
-122.392 37.7546 236
-122.392 37.7526 236
-122.393 37.7525 236
-122.393 37.752 236
-122.393 37.7517 236
-122.393 37.7514 236
-122.393 37.7511 236
-122.392 37.7508 236
-122.392 37.75 236
-122.393 37.75 236
-122.393 37.7499 236
-122.395 37.7498 236
-122.396 37.7498 236
-122.396 37.7498 236
-122.397 37.7497 236
-122.397 37.7491 236
-122.397 37.7483 236
-122.396 37.7472 236
-122.397 37.746 236
-122.398 37.7454 236
-122.399 37.7441 236
-122.4 37.743 236
-122.401 37.7426 236
-122.4 37.7422 236
-122.401 37.7416 236
-122.402 37.7409 236
-122.403 37.7419 236
-122.404 37.7415 236
-122.404 37.7411 236
-122.404 37.7398 236
-122.404 37.7392 236
-122.404 37.7388 236
-122.405 37.7387 236
-122.405 37.7386 236
-122.406 37.7384 236
-122.406 37.7382 236
-122.407 37.738 236
-122.407 37.7379 236
-122.408 37.7379 236
-122.408 37.7378 236
-122.408 37.7377 236
-122.409 37.7369 236
-122.41 37.7357 236
-122.41 37.7353 236
-122.411 37.7348 236
-122.411 37.7348 236
-122.413 37.7338 236
-122.414 37.7333 236
-122.418 37.7322 236
-122.419 37.7322 236
-122.42 37.7322 236
-122.42 37.7322 236
-122.421 37.7322 236
-122.423 37.7318 236
-122.424 37.7317 236
-122.425 37.7317 236
-122.425 37.7317 236
-122.425 37.7314 236
-122.426 37.7312 236
-122.426 37.7312 236
-122.428 37.7314 236
-122.429 37.7313 236
-122.429 37.7312 236
-122.429 37.7311 236
-122.43 37.731 236
-122.43 37.731 236
-122.431 37.7307 236
-122.431 37.7306 236
-122.433 37.7301 236
-122.433 37.7298 236
-122.434 37.7294 236
-122.435 37.7288 236
-122.435 37.7282 236
-122.436 37.7276 236
-122.436 37.7268 236
-122.436 37.7261 236
-122.437 37.7255 236
-122.437 37.7248 236
-122.437 37.724 236
-122.438 37.7237 236
-122.438 37.723 236
-122.439 37.7216 236
-122.439 37.7212 236
-122.439 37.7205 236
-122.441 37.7187 236
-122.442 37.7184 236
-122.442 37.7182 236
-122.442 37.7179 236
-122.443 37.7174 236
-122.443 37.717 236
-122.445 37.7161 236
-122.445 37.7156 236
-122.446 37.7153 236
-122.447 37.7147 236
-122.449 37.7139 236
-122.45 37.7137 236
-122.451 37.7132 236
-122.452 37.7121 236
-122.453 37.7117 236
-122.453 37.7113 236
-122.454 37.711 236
-122.454 37.7108 236
-122.455 37.7105 236
-122.456 37.7103 236
-122.457 37.7101 236
-122.457 37.7097 236
-122.458 37.7095 236
-122.458 37.709 236
-122.459 37.7084 236
-122.459 37.7083 236
-122.459 37.7079 236
-122.458 37.7069 236
-122.458 37.7069 236
-122.459 37.7068 236
-122.459 37.7067 236
-122.459 37.7064 236
-122.447 37.6354 237
-122.447 37.6346 237
-122.448 37.6347 237
-122.45 37.6337 237
-122.451 37.6341 237
-122.451 37.6343 237
-122.451 37.6349 237
-122.453 37.6355 237
-122.454 37.6358 237
-122.455 37.6367 237
-122.456 37.637 237
-122.455 37.6377 237
-122.455 37.638 237
-122.455 37.6384 237
-122.455 37.6389 237
-122.454 37.6397 237
-122.454 37.642 237
-122.454 37.6427 237
-122.454 37.643 237
-122.453 37.6433 237
-122.453 37.6434 237
-122.453 37.6435 237
-122.453 37.644 237
-122.453 37.6443 237
-122.454 37.6446 237
-122.453 37.6472 237
-122.453 37.6487 237
-122.454 37.6498 237
-122.455 37.65 237
-122.455 37.6503 237
-122.456 37.6506 237
-122.455 37.6511 237
-122.454 37.6519 237
-122.454 37.652 237
-122.454 37.6522 237
-122.463 37.6596 237
-122.465 37.6614 237
-122.465 37.6634 237
-122.466 37.6677 237
-122.466 37.6698 237
-122.467 37.6727 237
-122.468 37.6739 237
-122.469 37.6741 237
-122.469 37.6746 237
-122.469 37.6748 237
-122.47 37.6762 237
-122.471 37.6777 237
-122.471 37.678 237
-122.472 37.681 237
-122.471 37.6822 237
-122.471 37.6833 237
-122.471 37.684 237
-122.471 37.6865 237
-122.471 37.6879 237
-122.47 37.6909 237
-122.47 37.6911 237
-122.47 37.6918 237
-122.47 37.6935 237
-122.471 37.6957 237
-122.47 37.6964 237
-122.47 37.6966 237
-122.471 37.6976 237
-122.471 37.6995 237
-122.471 37.7018 237
-122.471 37.7028 237
-122.471 37.7043 237
-122.471 37.7048 237
-122.471 37.705 237
-122.47 37.705 237
-122.47 37.705 237
-122.469 37.705 237
-122.469 37.705 237
-122.468 37.705 237
-122.468 37.705 237
-122.466 37.7051 237
-122.465 37.7051 237
-122.465 37.7051 237
-122.464 37.7051 237
-122.464 37.7052 237
-122.464 37.7054 237
-122.464 37.7056 237
-122.464 37.7062 237
-122.465 37.7082 237
-122.465 37.7085 237
-122.464 37.7091 237
-122.464 37.7094 237
-122.465 37.7096 237
-122.464 37.7096 237
-122.463 37.7096 237
-122.463 37.7096 237
-122.462 37.7096 237
-122.461 37.7096 237
-122.46 37.7103 237
-122.461 37.7104 237
-122.461 37.7107 237
-122.462 37.711 237
-122.462 37.7112 237
-122.463 37.7115 237
-122.464 37.7116 237
-122.464 37.7117 237
-122.465 37.7117 237
-122.465 37.7117 237
-122.466 37.7117 237
-122.467 37.7115 237
-122.467 37.7124 237
-122.467 37.7125 237
-122.469 37.7126 237
-122.469 37.7127 237
-122.47 37.7128 237
-122.471 37.7128 237
-122.471 37.7128 237
-122.471 37.7128 237
-122.472 37.7128 237
-122.472 37.7129 237
-122.473 37.713 237
-122.473 37.7131 237
-122.473 37.7134 237
-122.473 37.7137 237
-122.473 37.714 237
-122.473 37.7149 237
-122.473 37.7149 237
-122.473 37.7151 237
-122.474 37.7159 237
-122.474 37.716 237
-122.474 37.7169 237
-122.474 37.7175 237
-122.475 37.7187 237
-122.475 37.719 237
-122.285 37.5428 238
-122.285 37.5431 238
-122.285 37.5434 238
-122.284 37.5446 238
-122.284 37.5449 238
-122.284 37.5449 238
-122.284 37.5457 238
-122.285 37.5462 238
-122.284 37.5464 238
-122.283 37.5483 238
-122.283 37.5487 238
-122.283 37.5491 238
-122.283 37.5496 238
-122.283 37.5496 238
-122.28 37.552 238
-122.28 37.5526 238
-122.279 37.5532 238
-122.278 37.5537 238
-122.278 37.5541 238
-122.277 37.5543 238
-122.277 37.5544 238
-122.276 37.555 238
-122.275 37.5556 238
-122.274 37.5562 238
-122.274 37.5563 238
-122.273 37.5569 238
-122.272 37.5579 238
-122.271 37.5586 238
-122.271 37.559 238
-122.271 37.5592 238
-122.271 37.5594 238
-122.27 37.56 238
-122.27 37.5602 238
-122.27 37.5604 238
-122.269 37.5608 238
-122.269 37.5609 238
-122.269 37.5612 238
-122.269 37.5614 238
-122.268 37.562 238
-122.268 37.5636 238
-122.268 37.5636 238
-122.27 37.5639 238
-122.271 37.5636 238
-122.271 37.5634 238
-122.271 37.5632 238
-122.271 37.5629 238
-122.272 37.5631 238
-122.272 37.5635 238
-122.273 37.5639 238
-122.274 37.5643 238
-122.275 37.5648 238
-122.275 37.565 238
-122.275 37.5652 238
-122.276 37.5668 238
-122.276 37.5681 238
-122.276 37.5688 238
-122.276 37.5699 238
-122.276 37.5702 238
-122.276 37.5703 238
-122.278 37.5705 238
-122.28 37.5706 238
-122.28 37.5707 238
-122.281 37.5707 238
-122.281 37.5707 238
-122.282 37.5707 238
-122.284 37.5707 238
-122.284 37.5707 238
-122.285 37.5707 238
-122.288 37.5706 238
-122.289 37.5705 238
-122.292 37.5704 238
-122.296 37.5709 238
-122.297 37.5714 238
-122.297 37.5716 238
-122.297 37.5717 238
-122.303 37.5732 238
-122.305 37.5739 238
-122.306 37.5741 238
-122.307 37.5743 238
-122.307 37.5744 238
-122.308 37.5747 238
-122.31 37.5741 238
-122.31 37.5739 238
-122.311 37.5735 238
-122.311 37.5732 238
-122.312 37.5735 238
-122.313 37.5741 238
-122.313 37.5742 238
-122.314 37.5746 238
-122.315 37.5754 238
-122.315 37.5757 238
-122.316 37.5762 238
-122.316 37.5768 238
-122.318 37.5759 238
-122.318 37.5765 238
-122.319 37.577 238
-122.319 37.5766 238
-122.32 37.5765 238
-122.321 37.5783 238
-122.323 37.5792 238
-122.324 37.5805 238
-122.327 37.5829 238
-122.328 37.5842 238
-122.328 37.5846 238
-122.328 37.585 238
-122.328 37.5854 238
-122.329 37.5861 238
-122.33 37.5863 238
-122.331 37.5866 238
-122.331 37.5866 238
-122.332 37.5868 238
-122.334 37.5871 238
-122.335 37.5873 238
-122.335 37.5879 238
-122.335 37.5883 238
-122.338 37.591 238
-122.341 37.5905 238
-122.342 37.5897 238
-122.342 37.5896 238
-122.343 37.5894 238
-122.344 37.5895 238
-122.346 37.5896 238
-122.346 37.5896 238
-122.347 37.5897 238
-122.349 37.5898 238
-122.35 37.5904 238
-122.35 37.5905 238
-122.35 37.5911 238
-122.418 37.7795 239
-122.418 37.7796 239
-122.419 37.7801 239
-122.419 37.7803 239
-122.42 37.7801 239
-122.42 37.78 239
-122.422 37.7799 239
-122.422 37.7798 239
-122.423 37.7797 239
-122.424 37.7797 239
-122.424 37.7796 239
-122.425 37.7795 239
-122.425 37.7794 239
-122.427 37.7793 239
-122.428 37.7791 239
-122.429 37.779 239
-122.43 37.7789 239
-122.43 37.7788 239
-122.431 37.7787 239
-122.432 37.7786 239
-122.433 37.7784 239
-122.435 37.7782 239
-122.437 37.778 239
-122.438 37.7778 239
-122.44 37.7776 239
-122.442 37.7774 239
-122.443 37.7772 239
-122.445 37.7769 239
-122.447 37.7768 239
-122.447 37.7773 239
-122.447 37.7777 239
-122.447 37.7776 239
-122.448 37.7775 239
-122.449 37.7774 239
-122.449 37.7774 239
-122.449 37.7773 239
-122.45 37.7773 239
-122.45 37.7773 239
-122.45 37.7772 239
-122.451 37.7772 239
-122.451 37.7771 239
-122.451 37.7771 239
-122.452 37.7771 239
-122.452 37.777 239
-122.453 37.7769 239
-122.453 37.7769 239
-122.453 37.7778 239
-122.454 37.7777 239
-122.455 37.7776 239
-122.455 37.7776 239
-122.456 37.7775 239
-122.457 37.7774 239
-122.458 37.7772 239
-122.459 37.7772 239
-122.459 37.7774 239
-122.46 37.7774 239
-122.461 37.7774 239
-122.462 37.7773 239
-122.463 37.7773 239
-122.464 37.7772 239
-122.465 37.7772 239
-122.466 37.7771 239
-122.467 37.7771 239
-122.468 37.777 239
-122.469 37.777 239
-122.47 37.7769 239
-122.472 37.7769 239
-122.472 37.7768 239
-122.472 37.775 239
-122.472 37.775 239
-122.473 37.775 239
-122.474 37.7749 239
-122.475 37.7749 239
-122.475 37.7748 239
-122.476 37.7748 239
-122.477 37.7748 239
-122.477 37.7742 239
-122.283 37.5367 240
-122.284 37.5381 240
-122.286 37.5398 240
-122.287 37.5415 240
-122.287 37.542 240
-122.287 37.5424 240
-122.29 37.5409 240
-122.29 37.5412 240
-122.291 37.5415 240
-122.291 37.5417 240
-122.291 37.5418 240
-122.291 37.5424 240
-122.291 37.5426 240
-122.292 37.5433 240
-122.292 37.5438 240
-122.293 37.5442 240
-122.293 37.5444 240
-122.294 37.545 240
-122.294 37.5455 240
-122.295 37.5458 240
-122.296 37.5462 240
-122.297 37.5467 240
-122.298 37.5477 240
-122.3 37.5485 240
-122.301 37.5486 240
-122.305 37.5486 240
-122.305 37.5492 240
-122.309 37.5517 240
-122.309 37.552 240
-122.309 37.5523 240
-122.31 37.5519 240
-122.312 37.5506 240
-122.312 37.5503 240
-122.312 37.5505 240
-122.313 37.5509 240
-122.313 37.5512 240
-122.313 37.5514 240
-122.314 37.5522 240
-122.315 37.5526 240
-122.315 37.5533 240
-122.316 37.5536 240
-122.316 37.5539 240
-122.316 37.5543 240
-122.317 37.5544 240
-122.317 37.5547 240
-122.317 37.5552 240
-122.318 37.5553 240
-122.318 37.556 240
-122.319 37.5566 240
-122.32 37.5573 240
-122.321 37.5581 240
-122.321 37.5583 240
